right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder
76.16903,79.53701,80.98406,168.55257,164.71974,132.09901,150.96506
69.429695,83.21167,81.07502,163.56194,159.36273,121.253426,151.20253
82.38227,89.78096,97.854836,147.56001,152.09717,117.30809,140.33742
34.60537,29.879246,43.259422,139.7592,106.322426,131.89827,161.52293
47.215355,32.213684,42.12713,118.08982,112.69425,132.60547,143.91734
50.164978,92.0941,27.711813,160.92096,163.16054,141.80504,144.25754
90.087906,64.34007,52.928856,89.892,76.04473,150.81477,147.14476
80.97839,72.283165,48.217373,127.629074,127.31702,151.93318,142.42616
78.15272,64.684425,49.26152,126.47168,131.00063,153.5538,136.77538
85.15371,65.97418,53.253704,104.3923,104.193375,148.18777,133.21278
100.46191,62.575058,17.32041,172.22472,171.75302,155.48486,117.9506
87.941246,61.746845,17.71818,168.10567,161.61098,165.22493,134.42287
89.60051,65.04427,17.543201,168.396,165.22128,170.01695,136.39821
122.636665,122.136536,62.942844,160.71584,149.12946,136.63461,113.00874
69.23785,68.620026,45.69071,154.26,134.66907,167.93346,153.24942
57.38626,43.442314,82.824455,152.32646,150.33153,144.91608,134.7909
20.756378,41.592323,17.548723,123.38283,136.68808,132.26839,99.682045
74.66962,54.689404,4.3975663,165.4287,172.0399,135.49628,165.04166
125.38669,117.77481,90.473946,61.361034,87.496025,137.90398,143.24406
138.63934,135.0822,62.36071,58.683525,122.53123,148.84178,144.58897
147.58241,100.38577,54.326035,64.499275,78.587395,154.98547,139.48865
56.94841,60.914536,49.80823,131.01791,159.89577,151.13153,152.22873
48.088017,53.804794,57.621838,132.22287,162.75336,165.0752,165.33496
49.984528,53.60703,51.030304,144.81183,168.96846,161.55316,156.77747
133.65535,96.33752,21.14886,170.28952,166.41727,159.04085,116.29981
60.74988,59.54684,51.219856,173.83333,170.156,155.25941,156.39857
53.22504,51.214317,54.585846,167.79097,167.65884,152.22896,136.37465
54.897926,54.073433,68.90495,169.1408,169.96217,157.07834,149.69687
68.19556,48.837006,64.0969,163.64127,156.84328,161.53421,144.07529
83.623535,63.945396,75.798584,121.94719,151.4808,160.6827,114.874146
75.59905,83.16991,82.71853,169.3012,169.3759,132.87708,153.32202
51.04829,76.846344,35.889034,169.18645,175.21852,153.94345,172.84131
79.28219,67.91842,8.067643,175.66273,177.35237,148.2625,138.3541
86.170586,94.95293,21.898668,160.9937,165.73593,112.461555,98.31107
72.55096,58.16341,51.13451,130.36943,152.8816,131.12871,144.6259
74.65777,62.239414,55.18969,175.08464,165.50826,148.60913,138.3276
108.64911,51.115883,35.38425,177.1083,171.41866,170.27037,111.789
63.38599,55.282215,52.264343,152.09326,148.82076,164.28223,149.7636
88.17846,90.904976,105.53279,165.31824,165.50148,126.38801,143.15576
54.362427,55.34425,52.35665,156.14207,166.58803,155.21437,157.15999
67.095245,67.59984,20.499445,175.5003,167.18193,147.37756,145.77962
69.89347,61.275448,59.055992,162.99854,168.09818,145.43193,170.07538
77.89472,91.48365,48.66381,171.915,151.95508,154.03157,145.49529
86.52733,88.93365,103.67281,162.09833,160.63797,133.9906,130.25018
54.586315,81.122955,63.43348,167.4311,154.01584,122.82679,161.35127
53.09537,87.58338,47.30679,158.22783,156.7911,133.14001,167.2652
56.705055,105.406746,26.178295,173.95819,169.25534,143.18718,169.34717
32.471493,90.617775,31.058922,171.4022,164.53662,131.40755,152.6552
67.375534,88.997505,24.669033,158.04045,162.83017,130.06685,147.67029
64.71031,88.45539,41.14746,168.88312,152.07396,143.78894,149.76025
70.59649,62.479214,65.108925,153.0714,162.5648,137.9993,146.42363
88.23995,81.60543,11.661168,168.78809,171.42075,164.21323,155.34149
71.02789,75.192276,20.004921,166.34314,169.2055,164.46103,164.76463
99.47762,89.229385,62.987743,167.27248,163.89374,131.1134,131.16718
85.35368,38.462685,12.549467,171.51393,171.13806,155.81535,143.11299
62.650578,63.176033,75.75432,172.40324,168.07942,152.79585,154.68327
77.33888,36.782776,16.778105,166.29295,171.43626,162.72157,146.71646
52.70343,53.588604,5.751444,166.21867,166.02203,142.6476,130.30865
136.43536,94.18265,25.777552,165.86497,166.65211,148.1059,128.31056
107.34418,48.10554,43.294334,172.76732,165.6682,168.02415,113.51358
80.00937,75.98332,105.8924,152.94254,149.2536,154.8189,123.24114
88.94595,60.192802,32.465355,161.03134,147.9024,160.22485,122.972946
123.87674,68.175835,57.689404,166.32817,170.13133,154.46042,77.64665
76.44657,63.023876,31.711851,168.60136,159.33177,143.64937,130.34286
45.834282,73.88513,31.593573,166.65121,170.62518,129.8275,167.62039
63.263443,81.16581,7.9664335,170.16397,169.16219,132.86424,157.25893
34.50687,64.99476,26.91312,158.08372,158.7391,130.89189,131.40979
74.5488,72.7716,53.361107,165.15082,175.15048,147.73677,166.13449
79.87371,72.37823,96.88898,165.58429,147.88374,156.11174,123.95963
60.794926,96.26856,7.0759873,169.82718,175.97733,149.10721,162.41281
111.70666,89.26544,17.439955,169.51515,170.43515,162.72874,133.05995
47.461823,93.457016,32.760937,155.48705,165.38736,150.5222,164.39043
60.742348,45.056587,11.249753,163.56213,162.86993,156.6177,153.67754
94.35963,57.140675,18.700665,174.77222,175.70685,153.2982,128.84021
75.00387,69.88126,11.19234,163.2441,166.30417,167.79677,166.60327
109.09704,66.24937,39.756657,156.33968,163.42293,161.91043,170.34448
80.0763,103.62097,25.652077,148.87796,152.89766,140.00343,167.67091
85.52369,79.14914,11.911582,171.67719,163.37645,154.2397,145.23837
101.64486,24.646133,15.732343,170.09285,175.9821,149.70575,134.78806
96.16842,31.00238,30.927698,163.29901,169.28574,154.00204,145.69774
100.039375,108.16152,23.317856,151.69344,151.99734,140.35709,148.53911
63.874626,62.67833,73.31007,165.07166,151.17676,156.06671,136.00404
90.65309,95.949326,13.585631,173.45255,178.21625,172.23587,174.36237
77.777794,64.57479,14.58984,166.03223,163.57066,136.71234,137.0514
43.79495,84.157364,24.311401,171.79164,177.89664,137.65002,172.62813
83.62453,80.86549,9.067776,172.44423,172.9758,170.49385,171.04617
64.939,58.783955,16.627306,159.6704,162.8801,155.25693,151.54944
62.09764,64.95631,74.39165,164.17114,153.18727,152.51817,130.98761
68.95561,77.11313,56.242718,155.56555,170.748,155.26968,141.5784
59.208286,81.817345,31.45733,162.86378,161.9519,144.35616,163.25298
95.211006,80.96817,38.659863,174.1982,157.31726,160.74327,142.25311
75.00451,75.872856,12.597634,171.15942,170.58836,170.0035,168.96922
77.77238,84.77759,58.14896,177.9923,166.0819,159.95474,135.22493
85.602776,68.13166,83.69775,164.92473,162.38376,157.77515,151.41989
52.284214,63.800484,79.05621,117.75435,108.662346,130.74593,145.84987
50.80902,79.12409,51.039318,162.4104,169.2427,135.56038,164.7186
48.513428,88.68185,17.545532,177.38405,175.69084,122.732315,138.37878
61.831974,80.60178,41.34443,164.15338,157.12018,141.14365,163.01921
65.20664,107.040535,78.162025,170.75055,163.96349,116.73741,166.78773
77.7001,78.01591,44.724445,113.07763,132.91075,141.2258,127.83084
61.584675,73.51635,62.07377,159.43736,153.47635,142.06497,161.3976
52.27024,56.019634,55.22043,153.79372,165.99557,154.52835,153.45137
51.540398,83.0132,49.125164,164.39207,166.71614,124.01857,161.50395
94.50799,77.4746,16.01864,164.545,175.6105,149.71162,143.82721
82.22214,71.34117,69.924065,168.28554,173.1407,151.70062,128.92928
78.59907,81.726234,53.814552,163.02344,164.49129,127.9252,159.72903
71.742615,86.16458,87.091194,160.61906,171.19719,149.43968,147.61627
69.608315,97.073,23.887604,166.7554,176.17699,131.00226,167.06346
64.587975,54.88342,70.68071,172.35526,158.15083,170.85443,150.57043
90.55502,41.34759,9.886732,176.74548,170.43114,166.14665,151.47763
88.62115,79.30052,9.036735,173.61485,173.22021,154.867,142.18703
58.125294,61.60999,73.04804,178.66254,155.46858,157.71092,137.42236
67.24388,59.37226,41.01545,161.68416,143.63147,140.90518,124.11165
91.04404,53.227013,39.806725,163.3129,165.43507,171.60765,131.3585
62.66111,78.350296,33.994663,170.73248,160.67393,142.48929,168.67043
61.02572,55.800156,23.693758,148.76746,128.58865,162.89137,142.22702
22.118988,29.300907,2.1546223,158.91203,158.32605,150.5872,140.81676
59.976334,77.6019,35.5455,172.31313,160.60918,148.07954,164.16573
35.03007,29.49762,103.6123,107.90712,98.31152,88.59967,152.95683
87.388664,93.73253,71.59288,39.2191,41.59828,96.20082,97.78946
118.245544,122.5634,65.50226,38.824917,41.829365,61.308002,57.57964
99.175125,120.55993,66.99536,39.367813,42.855778,74.124954,60.31801
123.76083,113.995316,35.90658,87.29999,100.69526,99.39938,52.89602
121.458336,110.19745,30.696308,90.428764,93.653244,105.014084,68.38176
115.37431,156.05162,64.580635,77.06969,74.91282,103.311455,133.21326
150.14565,165.20842,64.37183,87.12993,73.768616,129.80792,143.21326
150.00687,13.458687,29.308062,131.75862,116.20772,134.06462,73.74666
140.4488,26.374592,31.919895,113.83416,107.05919,133.68808,41.67927
116.09849,153.57884,43.73662,62.522007,64.59786,83.47656,66.86036
116.57413,127.26641,45.522682,61.626217,64.39882,27.878166,63.945534
104.99195,66.18815,83.44259,52.95208,39.81445,125.90944,109.41589
127.49421,25.359497,44.918755,97.472115,89.37928,125.61379,138.89857
148.25977,150.82176,70.21576,41.801853,40.566147,116.54491,71.403366
14.001277,31.733437,69.26375,130.93155,131.25581,110.01643,81.541336
9.433339,35.200474,74.67444,128.07333,138.58171,112.897736,102.6378
10.13019,15.254788,69.598755,164.6062,155.01952,133.36702,109.80006
38.538643,25.993818,57.036953,95.12776,84.82092,51.11933,108.6423
100.85874,106.849365,48.213825,86.14109,93.93741,77.40837,99.11578
33.74986,90.65728,19.528385,169.77594,162.0188,118.57447,135.35687
29.353436,130.19891,21.35351,161.3578,157.38289,106.07973,139.55263
69.91184,52.236687,79.56846,169.46362,163.37462,89.4424,88.7838
85.76015,67.544334,69.43393,169.29504,162.38113,102.93165,112.27686
76.82237,77.79865,72.19124,51.67353,50.728367,37.835743,61.192894
71.31084,87.9417,77.52702,55.782913,52.16588,107.458374,94.515785
53.01088,39.091003,82.975525,122.15472,126.125854,92.74509,161.17766
92.30906,124.74348,41.35131,166.13121,156.60007,121.994446,164.7406
79.998726,104.05361,36.54551,161.56413,155.41304,121.52314,150.91595
59.713287,93.98778,50.869125,78.14167,83.32018,87.90065,102.48796
109.77766,82.37275,59.645,72.928856,61.979424,55.83516,86.115234
123.27403,115.27066,52.00414,89.87685,85.3612,66.458405,46.643635
29.087671,26.723682,43.471535,160.87013,159.92007,111.51089,114.038246
70.21685,65.838066,104.29269,152.12543,169.4619,28.273962,40.524387
29.84747,119.09458,53.969955,55.571873,50.793076,28.220325,77.26495
28.060513,22.101242,38.83811,156.1901,148.99364,153.64156,135.2156
81.70005,58.753475,90.01158,145.25023,139.11497,101.08905,117.4181
129.06427,128.91736,49.265247,84.77454,84.282135,76.50298,80.89566
117.43017,148.23547,44.520996,50.01766,45.842007,143.03026,87.2932
55.47716,60.540318,58.81179,93.57414,96.88521,108.626305,98.06343
102.39649,143.10513,61.41215,135.21634,100.27522,122.46238,164.45686
152.20537,164.0195,74.98921,131.19234,98.78983,140.60045,153.29451
80.12617,28.065674,29.023403,167.93736,166.99591,124.481575,167.56537
64.82342,35.506912,49.30397,151.70276,160.01826,131.22685,165.75844
124.78179,91.857,67.573845,28.984348,41.892555,78.19666,111.7148
22.538162,112.08868,38.89374,151.02669,115.6879,103.17926,107.486176
103.89335,115.000786,46.561806,51.817436,53.560715,68.74995,113.94067
25.616539,53.77336,87.804,164.17554,162.9004,118.739685,153.37346
71.206924,81.30859,58.13534,64.2655,62.642006,112.942314,31.369911
78.36686,44.83276,26.24349,75.859566,67.16508,63.77631,79.67951
27.176498,37.25664,16.692865,113.90094,124.6594,144.66223,104.26237
41.854546,66.67381,31.121996,68.962135,58.25685,106.372795,95.81882
17.6639,57.557056,71.43612,140.85788,147.69702,93.57786,45.518543
130.5868,97.06186,110.27768,172.49301,174.95944,133.64606,36.22846
162.37532,119.70299,102.35921,162.21263,177.89716,105.04578,74.66381
134.48044,139.36302,93.87319,66.64135,57.43498,108.50292,108.385574
120.7865,132.74266,95.539,66.76067,65.45574,108.40271,122.1049
22.020807,50.090065,35.30454,113.79262,99.69089,176.82423,143.4586
31.809412,54.334866,54.505898,158.04298,167.7698,124.640976,144.07591
83.19946,64.01567,90.27254,102.18513,89.49815,106.543236,119.304306
74.57628,66.47133,97.97316,107.16013,91.88896,101.33355,115.5002
112.14641,100.75941,69.11855,133.8055,107.94763,48.52842,88.87984
75.343,42.359478,22.139284,165.89978,155.50317,175.67389,122.24313
113.48518,105.55877,68.65248,82.84514,77.8559,57.265747,124.55156
108.38842,111.2385,69.15332,61.824646,58.148506,130.98088,120.76811
44.67301,22.614332,26.164791,104.98768,97.682785,69.01946,101.82504
111.926926,126.36269,57.52959,145.30042,135.12645,95.15419,145.1436
142.2102,99.68781,77.68276,61.35356,109.54928,100.32532,65.76509
142.51991,101.638145,63.200546,67.27836,104.66259,85.568794,59.54427
107.625336,124.34033,70.73991,54.341618,48.02056,121.2977,120.256325
117.51604,125.10637,60.408455,66.21538,60.255505,88.416504,88.26553
71.00496,95.19738,68.392944,57.427734,60.16298,136.78441,119.497986
80.19533,89.68638,65.36056,59.275665,63.990593,138.33296,132.14604
71.26174,32.483406,80.17151,150.0992,134.8354,151.23631,113.87513
105.454254,98.78552,71.19172,75.724434,98.34087,168.42888,171.93883
34.88436,61.584896,25.605562,77.47619,68.65408,85.59852,88.39994
122.08584,131.64827,85.12387,111.092476,104.05009,71.75299,77.99804
111.71065,124.78732,79.85023,102.57668,100.74333,81.694534,87.87032
110.29023,91.3976,69.3622,58.180737,45.609142,139.8597,125.67087
93.15585,85.373245,65.04755,61.042206,50.457924,137.60846,152.32071
58.81971,68.73999,69.54108,81.47274,79.80029,122.58868,80.76482
76.72937,79.097206,62.74977,66.67356,66.56245,113.78251,89.01847
30.225607,40.530724,56.1733,128.08221,101.90004,155.67152,139.75682
121.766594,109.02898,82.48496,46.8224,42.131428,117.09095,89.424835
78.4585,103.29141,35.354774,42.277172,38.512554,124.60446,144.68367
148.05684,145.64618,94.89553,174.51208,153.06578,118.50976,120.2636
156.06772,153.61316,95.93816,178.66779,154.31395,136.2119,141.31812
149.1672,132.78532,86.9081,60.9739,55.374596,106.35737,97.98309
136.45178,128.50996,80.48453,60.432014,48.198765,120.48952,107.20591
165.01595,134.74847,49.250107,156.20299,158.63745,71.12672,138.15422
159.63068,153.34927,51.92926,59.68696,68.102196,147.24054,156.98875
126.17875,121.51674,59.084538,144.74855,160.64767,175.69559,160.26778
122.59882,124.456566,65.79562,144.10338,157.59671,176.75401,162.39888
85.605225,129.70372,18.192734,165.29407,135.77855,52.542732,150.86795
95.22835,88.06072,79.33336,151.63042,149.57524,96.36638,99.74004
137.03523,146.51503,89.0543,47.557186,62.559685,148.98915,106.83291
58.72233,47.952534,85.041115,168.8364,158.41263,116.442116,136.84018
34.57497,71.30276,87.874725,164.08163,157.72908,102.42502,131.4711
25.65129,27.246662,65.654625,106.01744,68.9131,118.17122,104.02177
114.72503,113.32993,80.228836,60.32092,51.273685,93.76463,97.74085
19.524923,6.638516,61.432774,159.14966,149.0991,114.74565,97.903946
33.652855,21.782637,27.048271,129.40306,125.13502,163.23705,145.59824
13.458581,18.620235,21.198135,127.2453,138.2995,122.31968,102.96206
53.923042,39.32559,89.82891,113.02421,94.20282,78.42465,148.99142
43.864647,59.24681,64.91548,42.807243,38.49212,97.301125,116.13364
72.27776,91.51521,68.96137,69.536835,71.24939,85.815636,109.27932
23.816381,95.13208,46.488483,98.71592,114.69015,5.4470115,47.293472
31.625439,18.269484,62.58539,31.479118,38.355995,76.44547,111.900215
25.938364,16.594427,73.55992,45.15252,50.406845,93.84431,80.694
86.21743,64.121544,41.51919,152.56392,129.54726,112.136246,113.0817
13.873475,3.5432014,44.73471,91.21511,76.073814,116.966896,37.530365
87.35715,51.135643,70.16485,63.626717,66.71,32.4907,58.485954
79.900375,45.30053,88.26737,77.53809,84.75384,85.68669,79.560646
83.969505,82.60522,55.375446,96.7223,73.872536,91.819824,79.98601
71.36312,91.41974,99.79038,160.32619,59.41619,150.06227,155.5689
101.61548,61.29204,48.20914,104.95188,103.487015,109.36721,127.98078
83.5479,89.794586,72.3643,81.78841,56.318314,121.34271,112.52699
43.772064,49.219265,126.13938,59.880264,36.145016,107.45023,101.32282
21.870867,24.020538,83.30047,68.11458,75.24267,141.5313,93.44379
17.219234,40.48838,92.20836,137.25935,98.73968,80.579094,48.72028
53.96328,76.90501,135.12344,62.592537,25.66899,106.72994,126.010216
20.97112,30.17558,88.27209,147.23434,99.749,94.36207,59.530685
153.18861,148.97678,78.49248,153.32431,93.347145,153.89236,139.53992
9.915304,23.247053,81.689125,79.39486,80.658905,78.492355,113.09629
167.4949,145.64891,76.81714,142.84375,94.26296,144.165,124.42096
99.97012,111.85033,66.54208,90.94229,97.25879,112.52633,156.26671
14.474586,29.984802,83.176735,77.692924,81.828476,93.50304,119.475494
150.4615,152.54329,10.715183,162.46619,161.71729,165.31024,154.84381
91.67341,115.88276,87.477295,91.21361,91.721504,104.55285,152.65005
23.668541,21.047976,25.462172,84.09535,75.53635,67.78453,79.1745
135.60951,138.62381,10.266359,166.99452,166.97725,149.52573,141.62518
88.580696,106.07552,84.05458,98.543434,99.4092,78.48991,105.532104
5.6579013,66.56588,100.432495,66.50009,116.95485,123.59999,129.66797
64.71579,39.93319,47.028275,95.53211,100.19768,108.75209,66.266266
19.339947,43.106987,24.86943,121.8588,90.20093,51.23898,74.298386
95.263664,107.32284,68.21055,99.67329,87.93327,83.89571,75.49629
74.72583,51.186893,62.427868,76.66265,59.687294,95.0711,48.501736
129.5687,153.9321,70.950775,108.26566,172.4576,156.37143,117.987495
63.88946,94.83065,61.662468,76.49945,72.56254,69.98029,61.63195
40.049644,9.724624,53.75061,117.641205,82.80181,119.30115,74.44049
36.05183,24.210226,43.36553,95.494606,93.293755,130.42094,130.323
82.52425,70.59417,62.25672,89.163536,86.14052,43.65996,98.07708
62.84209,22.197943,65.2806,134.74051,101.357185,108.2665,72.180565
64.736824,19.33952,146.37987,167.7558,150.20093,107.96037,117.98636
81.866585,76.63463,57.095245,75.616455,77.556,93.9709,143.86684
151.88962,156.48117,39.142662,90.06479,59.643044,132.52611,139.68343
89.8999,99.392296,64.913414,76.6365,89.10185,115.17112,107.64741
20.85049,17.338118,76.80129,59.693394,41.91974,97.367485,89.6447
81.9653,67.35039,36.02091,125.43907,119.8386,159.58476,135.25601
61.196888,42.5757,64.2155,124.329254,114.44405,112.24611,122.22311
60.070175,61.66883,75.57664,78.213234,64.853584,129.42926,133.6617
80.03105,107.506424,71.08897,54.8951,54.064995,83.051025,87.147285
87.88907,104.63951,76.1566,51.78103,60.449657,101.43524,103.41734
74.91895,85.9087,56.09023,163.68646,167.05334,125.47875,117.72308
27.86845,14.997147,27.029728,71.47756,75.12232,95.97469,151.9391
30.98862,50.183697,56.144154,106.76524,79.40248,134.58868,103.285255
78.32205,36.01449,60.952618,67.19686,56.417114,114.06549,96.25151
50.7979,29.615238,35.261864,69.69842,59.585575,155.6349,100.60666
158.99942,133.19072,72.04058,154.14137,159.0103,130.5057,143.32495
99.15965,73.96958,81.141014,153.23305,75.17443,73.19263,107.30143
121.09621,90.17753,118.81412,139.86641,175.9853,114.19802,92.24608
139.66405,84.856735,85.43932,169.89148,157.88068,138.25368,137.82748
39.624462,88.8216,98.793396,55.188694,38.135727,121.622505,149.7021
166.49112,100.41421,52.589138,141.78264,137.68826,132.07542,143.34308
49.258442,66.16124,116.878456,57.320137,42.912697,142.13695,135.56415
103.33102,47.76369,130.76935,44.76414,31.799263,109.29084,90.56209
105.36438,170.19653,48.41762,115.30491,143.08975,160.21864,149.82343
65.603745,99.4143,100.00832,138.18271,123.73594,104.607376,111.66661
106.02955,114.3103,85.73222,79.374146,74.5001,99.24208,108.36903
63.025932,87.38022,42.566143,126.973366,96.61936,115.45279,128.11115
61.758987,95.98404,104.66318,15.51707,45.510803,69.89232,124.5955
41.525093,46.30717,61.47809,154.60735,160.28516,99.299835,48.42921
60.69238,43.710114,36.679638,155.07625,155.18878,111.78692,62.27097
161.42378,111.55677,104.568825,69.40236,89.97302,143.27977,104.12645
11.670998,26.801468,28.815037,102.99265,78.5728,116.00448,104.27003
36.573208,70.14554,42.428154,95.96538,101.04958,116.535355,104.95172
41.234314,65.85433,76.01198,90.32476,78.21843,137.01817,148.08975
52.98363,78.47174,72.3954,52.10303,56.060116,139.30942,153.37189
74.61949,43.534027,115.78492,68.61912,121.738525,147.6582,125.46109
92.71067,73.06514,102.0536,55.479504,69.46591,120.00939,99.75067
138.03003,149.26462,77.84648,60.328335,60.993336,107.72307,98.45002
98.86424,22.97209,90.06706,51.3469,60.003822,145.3968,96.06078
48.28214,65.115715,84.51948,39.087353,13.137988,117.772156,103.25313
62.1591,65.240456,73.0947,80.458015,106.961426,142.42249,167.47575
141.21109,126.46683,105.152145,96.96488,113.78747,97.17542,102.55225
141.50368,124.55891,99.6947,42.83245,46.673397,134.8394,100.43522
36.879356,36.416344,62.838264,91.499306,82.67604,128.69807,94.98075
6.3555984,21.60629,82.97068,75.99515,76.30546,116.95225,116.12351
40.183704,80.78583,112.8873,42.159332,20.80945,100.1206,133.87904
82.74923,65.45918,20.263584,171.14545,165.51764,141.3895,112.39089
72.893875,34.79823,143.17921,26.649641,112.38631,144.77254,109.481926
73.15264,46.204437,92.81254,17.440748,44.739586,105.15537,102.32243
117.28315,41.14969,80.547356,48.324776,62.19481,47.323006,96.792625
83.88743,88.11524,45.99561,92.99607,68.73042,81.75276,62.82271
80.45806,61.771328,50.180054,66.56891,39.56657,96.848465,160.84462
31.541794,72.77317,73.71619,61.87088,56.53764,114.26909,127.50135
67.378525,72.89778,114.08339,122.57403,169.42148,157.9837,137.4867
57.04719,33.571686,71.44619,164.31094,129.89185,90.68817,128.57208
18.06969,17.177319,58.63137,131.44435,123.56154,131.18852,145.22116
25.481815,67.67497,72.83297,50.467136,61.706116,116.92178,103.97961
41.826694,24.303455,43.20682,142.56197,169.35962,44.762867,98.828705
57.711838,65.92636,24.592672,98.4815,114.35971,122.432205,109.82258
56.12419,64.70999,140.5205,117.91161,85.497925,57.623707,61.595684
56.94023,48.48795,137.97336,127.09385,89.79825,53.89534,73.872986
64.642815,54.06916,45.94959,66.92668,67.82151,118.74045,52.31983
67.601715,99.2997,97.28297,107.11434,56.512653,127.85535,75.88656
104.601425,122.134125,32.2177,45.986534,31.674532,65.58171,130.7174
47.362762,90.950165,33.934486,56.553925,43.897675,51.00837,97.29641
51.375626,23.352137,125.13244,103.65559,125.50756,55.248394,49.046818
120.660675,120.34583,22.621386,25.781784,24.09625,116.40772,123.817856
58.495647,43.78781,18.907333,60.33577,61.560585,160.65181,125.04135
59.930496,19.28849,105.81975,25.72034,93.802216,163.88086,153.7267
33.471558,35.439915,21.593248,26.968674,24.140675,137.81491,152.09204
77.74207,79.011406,35.50344,69.25522,82.68669,115.988594,65.60046
39.497856,55.666363,36.043316,69.87283,64.46839,116.19861,131.27776
85.60555,82.76215,21.993773,56.769485,42.04167,121.34625,136.29079
36.933895,50.32908,37.175552,83.00343,83.09105,109.25425,130.33945
133.8608,119.86577,64.15248,131.44164,82.8659,62.60074,106.010544
116.28013,130.141,36.57469,52.19388,67.09665,160.59738,151.12689
152.461,140.87146,109.15154,65.67472,79.09377,91.94538,96.89471
142.77115,125.82696,122.68062,57.621445,76.34528,130.71982,117.3296
131.58826,106.602234,119.23385,59.30172,84.6662,128.95181,109.282715
124.26875,124.91616,34.30347,32.956837,31.471977,154.55753,148.93971
86.96452,88.534935,40.963768,40.220127,40.117176,169.79306,153.19666
112.97718,125.69397,46.638126,37.637154,25.884756,149.65077,143.71295
83.2927,96.09442,99.96553,147.23543,109.35037,84.068436,108.92367
112.69556,82.86918,79.10162,33.849846,37.66387,100.28349,128.5333
114.2834,72.4246,76.573296,31.012833,35.35966,106.463905,117.45926
142.10138,111.97481,60.35831,41.77951,34.29803,176.77368,164.57727
93.94134,95.72736,20.221529,56.31931,56.325016,125.03022,121.13594
112.20107,118.62345,35.48182,65.768394,43.55756,132.78905,138.56891
34.13628,6.3694687,116.179,115.99959,113.10871,96.33,123.43425
114.35606,136.19789,136.17087,126.93774,54.18434,96.905876,136.91202
110.83487,155.87402,98.979225,142.24057,114.62955,112.290855,144.42076
82.39477,80.00721,35.882442,39.995777,36.5389,110.15405,107.413605
144.1856,125.853714,54.543808,27.201628,67.92507,161.87012,152.47412
105.33009,96.29797,49.709236,19.895555,51.458057,128.83089,92.97274
76.80862,60.99784,54.645405,58.674408,69.543724,93.30512,87.57904
70.26279,92.70672,25.538359,45.533714,51.2188,114.01479,104.98397
95.9973,116.89504,20.573837,43.082226,44.64983,120.05136,122.86473
49.39593,48.827908,103.04295,131.2061,164.82942,82.40031,77.15769
50.82787,51.889946,26.673552,51.398388,57.356285,104.36044,114.857155
140.1791,128.17802,110.516106,100.729416,122.085976,86.59991,77.60932
74.64103,47.486122,147.0064,81.793945,88.532555,65.430855,107.75905
15.358748,40.418926,80.3483,70.34809,56.19993,82.74937,114.35522
18.191767,48.841953,74.9595,86.22019,115.84969,108.311714,117.98268
46.636093,42.937626,13.97845,48.499783,44.105396,98.91456,109.10258
51.262215,76.426285,143.26436,77.88738,123.8692,38.306038,140.17621
37.118374,34.966675,15.727057,51.45092,46.562546,91.06355,89.14951
74.57219,62.83694,127.60184,41.660736,106.14492,80.54463,89.003174
122.87752,125.03886,14.847679,49.576073,44.084564,126.711914,127.166504
66.56768,58.274647,125.80433,60.44464,103.80314,87.46246,100.149315
19.94627,18.726377,31.683348,47.73653,39.125805,100.87412,54.380585
117.4391,113.28842,96.63435,91.96251,111.21914,121.92572,92.97031
32.387318,26.196344,50.788837,138.25172,112.87656,122.22127,107.85156
64.48114,98.60694,107.222664,121.61991,99.56879,108.10635,126.37689
64.9254,45.708473,38.729134,50.765015,62.504734,100.77433,72.60444
69.433235,69.56236,15.902536,69.63695,70.265755,149.26434,147.42659
61.635967,57.28506,31.185633,43.634193,49.8454,104.19405,97.70747
99.40974,53.906685,132.89459,66.70958,134.17932,107.5157,90.55671
110.663994,58.022686,132.9056,78.83042,153.25482,136.81122,104.06117
121.901566,122.156654,29.684748,50.906364,47.959454,155.08038,160.03795
109.987144,82.09729,31.250525,56.625084,57.473904,90.58507,129.76813
101.56565,109.84204,30.196535,44.49705,46.61645,130.42316,147.19127
100.94562,97.74361,23.168629,35.494003,33.97187,123.36531,121.320045
131.68114,145.63628,27.995686,37.09465,37.061256,144.31616,161.16362
47.791706,96.569244,125.56306,162.24792,122.586845,101.77483,134.8239
21.428036,27.509802,48.83217,133.03511,96.20708,130.78246,87.00022
25.206982,69.30529,115.958176,151.01898,95.24214,111.18885,122.360504
2.41853,28.617165,120.11988,48.246887,92.70428,148.93582,144.864
103.264015,107.565285,18.950644,20.292974,34.43295,164.96584,156.2608
49.37384,36.314537,42.334534,73.819466,63.51122,83.92924,90.88723
69.077675,102.16496,49.125668,65.90812,60.397083,25.41247,109.50217
123.45658,67.37481,33.44966,62.014206,44.290455,130.53577,116.29657
94.643814,48.262024,48.34127,31.520437,33.112064,90.98909,135.34564
128.15364,82.23488,27.12962,55.127945,40.569206,136.93497,125.73152
24.572548,65.46581,133.4927,41.908707,35.39051,110.24255,130.13164
64.623,61.958824,21.52566,27.927094,21.855566,57.761345,54.628296
38.328213,52.143288,84.69231,134.92073,146.15451,90.51649,76.53503
