left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle,pose
79.67596,68.46328,91.60174,93.8383,95.968636,63.19873,161.5716,151.14566,69.18706,120.4813,86.791336,33.126354,85.821495,42.41413,50.047157,47.523956,1
71.484505,73.33687,142.17592,131.0367,116.65651,115.39835,236.34781,219.57376,118.53292,127.87362,73.61014,14.031255,76.17681,15.4324875,54.539333,66.478226,1
64.68036,81.87611,115.413734,112.82374,92.25571,70.2919,173.66219,176.57838,66.533646,109.260765,66.38833,22.005869,67.35784,12.394304,70.72052,72.72345,1
78.21819,65.475746,66.38209,61.87787,76.60543,62.698265,110.645256,94.17418,77.54124,94.335754,82.46894,33.426712,72.31459,35.621082,51.115826,47.916924,1
66.72025,75.45096,72.68625,68.312195,61.784615,79.347015,102.39007,111.05355,124.69079,87.78669,125.000114,79.98755,97.59113,105.23705,45.613983,49.756603,1
65.5647,88.09259,187.47934,198.03227,103.01827,86.51163,254.23012,245.53537,102.529686,138.76501,120.871765,39.1604,133.15013,51.60202,82.76042,122.53561,1
46.33644,70.67122,93.83426,95.43606,75.824295,101.43213,135.2969,137.47585,118.06114,73.50531,61.870102,23.304047,65.787636,26.528038,48.925053,54.22441,1
92.98879,66.98131,78.76274,75.22517,119.68496,60.704075,148.27756,128.31555,79.52989,138.69012,102.26566,31.096352,128.29521,29.999376,56.840565,46.991554,1
80.42577,78.12304,134.87312,132.03609,78.44286,98.14595,233.31783,231.9189,102.6189,84.33639,59.668087,12.883056,56.612648,10.195267,45.09384,39.534107,1
78.148766,74.44037,166.3547,164.61026,104.41232,140.76497,255.10052,271.27542,187.15613,89.69676,118.94681,44.957474,125.08136,50.093414,75.542015,50.74053,1
81.35114,80.404915,114.438644,111.64443,99.08651,100.656815,197.85806,197.11766,105.482544,103.54244,55.846287,10.493554,64.68732,9.685092,37.87967,36.489487,1
42.575638,67.572235,63.680317,63.09905,45.864292,92.49744,95.41204,107.0603,106.49924,55.04889,70.55036,24.9851,84.244865,25.526644,40.61496,44.843826,1
70.50411,63.191013,85.338036,86.07742,110.45592,94.62824,144.27536,144.87077,89.251434,128.86633,59.268456,26.700005,60.240704,31.812891,58.340397,50.35136,1
94.85832,107.787476,170.66052,174.27878,149.61467,156.84274,287.9862,291.38345,159.99368,156.48901,85.26423,17.90062,80.86766,8.285782,48.242527,58.462875,1
97.89886,83.54616,213.73247,207.26888,74.407265,197.99553,339.25974,368.58087,251.57079,76.70828,177.57434,59.94848,214.95241,63.1065,88.947395,38.929348,1
97.829956,84.486786,163.59927,156.36253,63.653862,160.47786,248.32507,279.7813,219.99893,101.65941,185.63843,69.15636,223.41757,74.40849,85.871414,41.11541,1
59.63154,60.347958,97.604256,94.90735,104.63259,107.55676,153.64815,155.99634,94.157524,129.26746,58.838676,24.53287,56.824936,24.81488,49.899994,49.88848,1
66.76786,74.22835,66.04318,67.54962,52.61646,65.442726,105.1142,110.519714,105.72311,78.876045,112.69266,53.53998,92.192535,60.409046,41.81366,46.09434,1
100.57416,95.48638,149.03445,143.66147,157.83035,155.96863,258.70422,256.67883,156.65024,171.14111,77.50548,17.910925,117.878586,19.921907,66.34446,69.831795,1
88.70546,89.032326,164.54361,159.39882,122.13465,133.24028,260.83154,257.0138,162.5114,104.62677,81.30419,32.246906,69.93989,38.8195,63.975433,58.871006,1
91.620834,72.024254,122.95964,124.99863,123.853264,69.394585,208.77484,199.56839,62.499866,156.68547,94.96424,36.564495,111.3871,43.21937,57.583633,56.73513,1
99.04536,103.48011,153.33592,155.36893,141.27553,147.63506,263.80786,264.18344,149.67978,145.99467,50.8158,12.721196,55.133377,9.437762,54.622303,59.29259,1
85.35667,100.41302,120.365364,121.00966,100.93278,113.5895,209.26434,212.19464,132.21469,98.47037,72.672485,21.347858,77.45624,24.831398,46.704067,52.09463,1
67.82619,76.60844,73.869095,80.17968,55.89861,68.41293,113.72889,121.59357,109.53595,85.93954,122.16898,61.81951,92.605705,65.9935,48.81519,56.660427,1
58.45805,72.52355,73.01416,74.56177,61.796024,70.64316,107.394905,113.07055,88.594986,78.25615,82.587,42.49007,66.18462,41.839794,52.4479,55.798397,1
89.16015,79.06473,100.71475,102.51256,108.097015,81.84597,170.76398,157.78262,76.22976,129.96013,75.895874,36.38604,64.66908,36.216812,57.263237,55.481716,1
65.95042,77.69443,80.37939,83.89776,79.7334,93.564705,115.28281,123.646484,116.13803,76.78863,68.729195,31.703238,57.50121,40.586216,58.21129,66.120674,1
121.35037,113.016174,150.66176,149.47272,147.37492,139.56409,259.13068,260.64993,143.87161,154.73076,75.037094,17.152279,87.411,10.084054,56.279663,53.941635,1
59.64312,71.28721,65.9293,71.05744,64.29926,75.45734,99.66089,112.97513,96.55379,84.301254,94.96307,38.67666,82.97863,44.978947,48.158188,50.986286,1
70.65793,71.46701,84.12428,76.07966,72.01576,83.54205,114.915344,113.92964,103.990456,71.404785,65.1229,71.59558,50.29623,114.08971,54.57611,62.22628,1
56.24847,50.168896,53.609947,48.24708,47.714397,37.33881,96.6885,82.55719,57.52255,71.87784,81.6978,58.007496,56.689224,61.242344,32.250614,27.989655,1
70.72375,65.89384,85.41653,118.8578,93.96722,67.56691,157.38792,172.54825,57.608112,127.547905,84.452126,63.65876,75.023705,91.68237,41.76649,49.737972,1
72.39252,62.255005,155.35141,156.41034,128.95988,93.50443,248.81892,242.35692,80.2696,155.10524,80.77274,28.542572,91.07537,31.71981,50.22517,56.41913,1
89.104324,83.62143,124.37521,127.921844,120.882256,94.77844,212.70712,187.1002,88.015945,148.35283,86.69986,56.83659,77.87566,72.702065,55.699165,65.98379,1
88.77155,68.05123,101.11009,175.48875,146.54001,95.32275,191.28668,237.9517,86.70595,206.98956,148.00473,118.3567,142.5985,170.28166,70.38124,75.27827,1
69.55226,77.900734,97.41459,97.5447,130.25156,128.59035,167.22209,166.83939,133.95494,128.74678,35.78853,38.91113,35.887386,26.251652,79.59945,84.61372,1
76.50041,76.15964,77.338646,92.78722,86.24648,77.74213,137.97208,134.10812,75.02185,119.90014,88.0839,57.289436,71.88608,73.43209,48.473206,54.058697,1
62.021984,66.399734,68.05282,69.02781,58.097466,58.308807,100.36522,114.83584,86.30496,81.15109,86.920525,37.05631,105.08455,31.69137,50.07964,30.221922,1
70.96822,62.765747,90.48162,131.14088,100.26062,78.686516,165.4183,189.07591,58.78772,136.68475,84.244865,68.069336,66.133286,99.64083,41.249672,43.414654,1
63.77011,54.498672,142.12064,145.2539,104.58852,102.12612,218.3585,210.60153,116.77284,100.10323,49.15755,22.568155,49.092297,19.955622,60.46828,60.1481,1
55.509068,69.15291,85.434044,71.23193,65.49119,82.343925,120.839615,116.0362,104.96195,73.73399,81.01074,55.279102,66.957565,81.16201,51.880867,56.163715,1
67.180984,55.96429,59.413635,57.268856,77.49795,61.76789,104.77626,95.92481,73.94816,93.69282,83.61424,31.39651,68.61846,30.905743,41.309883,35.072666,1
60.9749,69.629845,74.06116,68.35966,71.430534,71.119835,101.653496,113.431625,111.609665,116.661064,130.62535,67.269325,132.34605,75.75523,57.798733,40.600395,1
75.03507,56.724556,84.34081,81.92502,108.98517,75.645615,148.93062,134.6422,76.72591,129.32373,79.58459,24.098621,86.40506,27.507242,43.672363,42.743843,1
68.65777,73.36694,63.331055,66.08736,55.073154,66.31513,100.62236,109.72828,96.47862,69.62947,85.820244,46.071354,72.39122,51.760414,40.493076,44.06496,1
105.35087,95.3116,217.8054,216.29167,130.31038,198.13623,379.56537,378.53497,229.93048,118.393486,107.98028,31.783447,145.0045,41.957687,72.83307,63.665024,1
106.37136,115.55833,295.53787,302.95215,254.22548,261.50055,510.15976,518.17847,266.51593,254.34593,61.382786,21.790024,63.677635,15.727222,57.350533,61.752037,1
68.23524,74.161224,65.55284,65.698364,55.243866,64.53477,104.533356,108.73274,99.934784,77.03432,103.65548,47.61831,84.34076,55.066635,43.75504,42.914505,1
57.796722,65.26537,79.263504,83.61149,60.684162,72.27681,122.459854,140.36723,100.32421,74.26756,94.467896,37.587494,83.50944,39.894436,41.136578,40.180283,1
70.10906,80.62143,123.76531,112.330894,87.667496,115.92217,191.7329,189.66681,148.26744,73.94948,84.323326,52.7987,76.94334,68.64882,49.79518,56.538654,1
107.47657,76.78939,102.56304,107.88567,130.53758,98.561264,192.07738,185.66331,84.936646,158.87917,78.88729,42.680183,82.86213,44.8169,55.180416,46.651974,1
78.76728,96.13115,112.18076,114.7142,100.14876,111.667435,198.92471,216.72351,126.2722,94.981514,56.083153,26.381157,47.534916,26.80435,37.286686,48.708664,1
171.61285,254.73788,468.43417,436.2388,142.72795,84.29721,750.59595,753.14374,78.3165,151.24484,7.946066,11.223905,72.088005,20.417002,182.6106,190.87271,1
106.37077,75.95126,98.96356,100.13253,123.35715,85.31802,181.64651,166.73605,79.88644,151.03207,90.69613,40.379574,95.91645,39.655827,54.31559,45.979206,1
53.830868,37.546856,73.03084,89.145294,46.391212,47.519665,142.10489,164.96834,56.34314,99.53509,100.768036,81.68137,76.47671,91.44788,22.526232,26.051657,1
53.92319,58.469097,238.47676,241.87737,121.29632,117.5752,374.57007,380.5767,120.647095,130.48985,88.38742,17.56184,88.78166,16.713598,77.41039,81.43333,0
62.3745,76.36126,303.82254,307.83783,142.65424,136.7502,477.8021,486.3815,140.64526,149.84232,87.00899,17.648653,93.10193,19.995647,95.31386,102.742165,0
37.123924,31.719534,60.91037,56.636444,46.21697,38.815105,102.499435,91.79934,83.39001,92.22679,112.01625,45.503582,117.34826,47.846058,18.361856,29.166384,0
43.143326,55.92525,345.7615,351.96368,226.03891,259.8341,586.49603,604.0053,268.80917,227.85843,107.405716,53.69493,136.26942,36.959717,66.42038,60.588993,0
99.72958,92.82305,268.21436,259.6372,157.0051,168.72769,462.21198,452.4171,178.7802,176.27428,139.99794,28.48025,142.8884,16.386255,61.469276,65.09865,0
69.0056,91.74796,29.433258,49.16138,145.06465,165.11575,130.93054,134.28079,177.37968,146.3524,89.44188,73.717384,91.64071,70.18072,65.86727,71.40919,0
50.800045,51.535336,58.42328,57.11357,62.40839,74.33868,100.28697,98.15755,115.6932,102.32169,123.16951,40.3535,163.29774,40.57452,33.659367,37.719986,0
57.825893,82.37964,142.63602,152.35902,51.134842,47.62035,226.62875,218.18314,70.375626,72.28205,78.10823,41.392925,92.95879,51.556953,60.34651,88.2429,0
58.9044,78.30722,205.22797,205.35176,74.235794,54.495647,314.64975,296.49997,69.071556,98.00916,82.29136,51.09925,102.75259,60.561943,77.22685,101.02876,0
53.985973,111.52616,171.8741,172.38753,104.88213,50.30667,293.91953,284.2502,79.09177,150.96603,126.40294,44.867485,168.6971,51.057934,49.47159,86.37555,0
57.23294,83.45174,161.737,176.55264,66.728874,58.072803,260.46027,268.138,77.7303,98.90012,93.97444,50.24027,108.085,60.528168,58.961174,86.546104,0
64.001785,93.59648,185.85323,198.54164,67.88545,52.579777,295.52866,283.9725,71.00729,99.55254,96.8851,51.850807,118.88626,64.74076,68.98898,107.49758,0
106.899826,54.706806,237.12328,234.61757,82.80152,77.46166,358.73523,349.24426,109.84775,81.528824,87.05665,36.537514,108.67588,48.659477,114.20963,84.30073,0
81.836655,83.934204,294.33362,293.09528,138.04425,130.62102,471.62808,467.66418,151.61037,134.7551,115.44737,20.627419,104.86756,19.272799,104.241684,102.353226,0
77.68686,90.176575,286.46677,285.2528,145.30359,127.19849,469.80536,460.3139,147.58989,141.54643,118.57239,26.464985,109.32086,25.644882,95.47074,103.745895,0
85.14929,100.86914,285.07422,282.5874,121.344444,103.63857,448.06876,441.87268,119.61808,121.806984,105.08016,17.939291,97.255196,14.84963,108.67093,113.34667,0
64.161896,53.146015,64.71193,62.5646,74.02703,77.165855,106.66216,103.68548,126.56263,122.25107,146.57108,52.572285,189.90173,53.529778,39.90047,40.025402,0
77.639885,66.388214,62.317947,59.6747,88.13859,92.15312,104.100525,100.26796,144.09879,139.0393,164.06151,55.100952,222.12431,57.97713,45.024014,47.066208,0
81.94542,68.93903,64.11273,61.75232,88.44292,96.88281,106.843506,102.59702,152.0501,141.9234,164.92657,59.023945,229.38773,62.3903,44.861324,49.922626,0
