left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle,pose
299.205,285.33383,358.22543,200.65147,246.65338,223.48085,462.03745,320.6324,213.30243,323.63885,197.14914,239.19531,216.3783,217.02913,302.4394,212.06616,1
303.07404,284.56342,340.70688,202.48564,248.80197,213.72719,454.71298,334.80203,199.12921,338.5027,219.91559,251.49022,229.59332,213.1146,294.75443,208.10641,1
312.14954,272.2594,343.6421,194.61116,252.74632,195.30795,461.6881,328.8437,185.7506,349.89325,234.89542,267.5768,253.69566,228.44427,298.1942,194.95955,1
324.5807,265.80038,340.46338,176.57495,271.6524,192.12396,450.7931,311.43344,188.41022,358.99164,231.08089,266.84833,262.11584,231.30644,306.0579,184.34946,1
312.00803,284.50058,346.02216,178.06699,242.2438,196.84625,467.6503,323.61588,203.76399,307.3464,196.8324,240.0508,224.61263,211.36282,294.133,187.45662,1
322.0808,267.5749,351.47852,165.70563,287.36093,206.16182,444.95203,290.79828,200.49759,366.112,220.63713,272.8262,258.08405,243.2291,319.41974,185.93373,1
312.302,286.04636,342.8854,162.22194,254.41351,207.5465,456.53198,302.03842,210.99269,320.85208,199.32109,251.20268,229.64241,225.40352,298.64948,184.88422,1
309.9879,268.55978,336.16858,159.99422,255.45201,191.05174,448.45523,302.96802,197.269,326.59613,210.30127,259.96713,243.21925,226.10098,295.8103,175.52298,1
320.9586,286.5769,343.62424,168.73033,259.6469,204.00317,460.42337,314.05392,205.91122,332.5315,207.49582,259.07935,240.22197,226.11406,301.6356,186.36676,1
319.56638,281.41727,342.2714,169.92027,258.86127,198.84824,459.55368,313.4522,202.98534,330.22415,205.87079,259.92108,239.55698,222.077,300.56635,184.38425,1
307.4031,286.35056,330.49973,166.80743,247.44702,204.0229,448.65305,311.1359,209.45763,313.6063,197.11781,252.50471,226.34372,207.30693,288.97336,185.41516,1
314.38846,283.34937,337.08685,156.68549,251.3788,200.62845,457.83716,303.86545,206.70183,318.06232,198.77077,254.3255,233.5037,225.2314,294.23282,178.65697,1
291.01465,248.3424,330.82956,156.33878,237.55418,178.44542,443.42593,297.57306,202.42982,305.1674,209.6101,261.78815,256.63715,217.65506,284.19186,167.3921,1
274.76917,228.09605,343.57773,149.11497,226.54973,133.3188,439.8393,277.14893,144.27277,309.2353,208.9976,270.57614,276.3633,254.8688,285.06372,141.21689,1
219.65915,231.30367,320.97842,176.38374,164.6132,141.05495,400.13928,280.88556,90.99741,265.4041,175.63275,230.12848,175.8388,210.72525,242.7958,158.71935,1
192.6771,204.49107,374.5624,116.17381,176.68253,130.09962,444.35446,254.17427,183.93446,167.94583,300.68933,286.41788,40.10977,187.61588,275.62247,123.13672,1
169.28049,177.28069,393.8841,113.50489,140.63815,76.78261,465.76648,253.97086,231.90941,201.67143,370.12912,291.89578,161.43724,179.86429,267.26114,95.14375,1
176.05988,165.45604,425.83493,110.052666,142.45245,96.3806,513.9225,239.34108,255.00813,217.51332,383.91104,337.02686,182.65143,159.94844,284.14368,103.21664,1
155.70044,165.48248,383.69434,105.650734,130.61572,85.86925,466.5024,241.10193,239.87166,236.14296,370.33374,327.95242,209.15567,137.38489,257.15503,95.75999,1
170.74817,175.40915,398.87387,105.57745,138.74396,75.14395,478.38895,247.85391,221.6852,194.02255,338.8945,287.83243,157.97128,189.42285,268.8089,90.3607,1
167.26117,177.55902,381.47363,121.26669,131.4513,72.15969,465.86102,270.88614,228.26498,210.61374,364.00415,293.19846,179.9221,181.10884,256.46246,96.713196,1
170.8354,157.20879,389.48755,128.95462,135.66728,85.1563,470.62772,271.74704,247.38683,192.14146,345.13867,257.57626,184.90228,239.373,262.5774,107.055466,1
162.21404,147.95934,390.07953,115.31115,130.48184,94.87405,479.42612,261.59003,272.15094,218.5016,372.91196,298.48563,232.9921,182.71399,260.2807,105.0926,1
151.63087,164.64835,383.23697,116.42577,132.09567,81.93703,469.83994,268.87448,258.18124,271.5221,409.88565,312.8465,268.19,165.9841,257.66632,99.1814,1
159.17159,163.52144,380.19992,114.12516,131.7763,84.80371,466.9124,260.1683,236.79883,234.50023,369.38156,287.23285,211.98438,193.10297,255.98811,99.46443,1
159.37843,160.69019,378.44907,113.82003,129.85788,84.18651,462.9503,264.01047,245.32115,229.06738,375.89764,303.9768,212.62228,162.67525,254.15346,99.00327,1
168.94048,164.69762,390.14056,113.72805,133.82574,82.83977,478.00967,261.3197,231.0016,215.4187,358.03696,294.28796,184.1013,181.47742,261.98315,98.283905,1
155.03738,162.50404,382.99146,110.936584,128.67932,78.299805,470.6701,255.32758,249.3545,252.448,391.16098,297.70978,243.69908,174.09016,255.83539,94.618195,1
169.87102,164.72665,380.04736,99.956795,134.20262,77.94663,466.6486,238.33678,227.52037,205.79321,344.86313,307.93893,173.6945,155.05885,257.125,88.95171,1
156.47859,149.62068,387.8938,105.47003,132.7704,95.84176,484.55243,239.13818,273.39557,255.67255,399.3977,304.4677,270.73132,151.74481,260.3321,100.65589,1
167.24721,159.46342,406.667,119.27407,133.78262,86.89682,493.77484,264.5427,227.51796,209.8499,341.7898,267.11246,179.70575,225.00616,270.22482,103.08545,1
