left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle,pose
233.72632,180.60982,313.16458,193.54008,319.39725,272.52432,484.0904,344.73798,313.53174,460.56033,408.70663,224.53429,507.99216,289.23538,316.2809,233.0322,1
221.13203,163.03874,324.21545,195.84393,294.5435,259.80313,485.15955,351.4513,316.15347,426.519,395.7619,234.95209,502.0819,308.05933,309.37946,227.82352,1
218.63805,162.36427,323.86862,193.66666,295.36487,260.6405,486.1458,347.7956,311.9241,425.03146,390.09903,230.15733,495.5472,304.56784,309.61673,227.15358,1
189.20393,175.44472,318.58658,191.95676,255.89302,277.24994,472.40625,346.1124,391.8289,385.09567,420.07074,224.48183,567.5511,291.88745,287.2398,234.60335,1
194.29495,188.22336,338.89636,193.2314,266.74698,282.17252,494.7499,345.3482,400.16568,399.38165,432.9033,220.59065,590.1455,293.74667,302.82166,237.70197,1
240.88588,175.04428,283.8336,206.00551,332.52924,260.48282,461.9183,355.0281,304.66034,475.02866,417.83075,193.23296,517.58246,255.34142,308.18143,233.24417,1
180.65668,199.92899,325.0574,192.197,245.42287,292.07642,477.10587,346.1701,409.49738,367.55527,419.5091,230.32552,574.39276,298.06192,285.24014,242.13672,1
196.11864,147.05577,308.00433,192.81642,264.3038,257.20944,463.9302,345.58618,345.11282,389.85873,387.9713,219.07301,522.2514,282.96677,286.15405,225.01292,1
186.70801,194.17175,343.05167,191.513,253.78009,285.46808,496.10867,345.5687,390.97897,367.64325,401.6205,243.19983,564.6229,314.32718,298.4159,238.49054,1
206.06442,144.09935,295.38757,199.13626,274.456,253.21547,455.33456,347.51077,327.18918,401.10114,379.69327,216.51938,506.98718,275.2171,284.92178,226.17586,1
192.64552,157.66283,306.64355,197.33275,261.63977,264.3991,467.0852,346.23172,366.4329,386.45212,407.26767,215.52641,545.6729,277.56216,284.14166,230.86592,1
229.4201,165.9456,295.68802,198.23256,309.35583,260.05472,465.05228,349.21982,312.60938,443.15262,400.6762,220.02203,508.2502,284.62573,302.52194,229.14363,1
234.22495,163.7141,321.8123,204.85052,323.4627,256.54907,494.90182,353.35718,314.04333,462.7734,424.20676,219.91162,525.94257,299.4023,322.6375,230.6998,1
240.01027,164.0371,347.37872,207.31099,335.96057,259.66238,519.09546,356.54446,317.59033,476.08615,437.2713,221.09238,536.20557,315.89926,341.66965,233.48668,1
234.43414,166.20958,327.31024,208.8671,332.9391,263.6412,502.53055,357.47006,318.40527,466.85196,425.6376,216.49094,526.7187,301.46475,330.12466,236.25415,1
227.3377,156.32564,359.58414,201.3785,325.76443,259.8898,533.8904,349.92468,320.42746,453.2973,418.8933,241.93408,527.26245,319.45218,342.6743,230.63414,1
239.68718,165.75008,274.84354,236.35727,339.37552,256.65625,460.60553,375.45178,299.26196,474.15692,402.7433,207.4244,519.2466,270.45782,307.10953,246.50676,1
246.39426,176.17703,252.97014,197.5909,340.21808,265.18057,429.77863,347.04633,313.90988,482.83463,421.4217,216.96907,526.0756,273.31387,296.59412,231.38574,1
258.17688,187.70709,257.7727,211.30531,350.44122,266.902,439.90564,360.69257,313.96826,525.93396,473.48373,228.37434,555.74524,273.3119,304.10696,239.10365,1
222.00359,164.1466,276.54523,259.35995,316.9204,261.91458,469.82413,400.35266,322.82477,489.19824,455.7806,261.92596,546.0811,247.13756,296.73282,260.63727,1
281.47803,161.93317,304.96527,328.52213,407.05377,252.32896,514.4603,469.64246,369.1692,606.6058,543.14154,316.4777,702.3757,304.02673,356.00952,290.42554,1
